"gutenberg_id" "text"
55 "hopped down at my feet and ate all the corn he wanted. The other birds,"
55 "seeing he was not harmed by me, came to eat the corn too, so in a short"
55 "time there was a great flock of them about me."
55 ""
55 "“I felt sad at this, for it showed I was not such a good Scarecrow"
55 "after all; but the old crow comforted me, saying, ‘If you only had"
55 "brains in your head you would be as good a man as any of them, and a"
55 "better man than some of them. Brains are the only things worth having"
55 "in this world, no matter whether one is a crow or a man.’"
55 ""
55 "“After the crows had gone I thought this over, and decided I would try"
55 "hard to get some brains. By good luck you came along and pulled me off"
55 "the stake, and from what you say I am sure the Great Oz will give me"
55 "brains as soon as we get to the Emerald City.”"
55 ""
55 "“I hope so,” said Dorothy earnestly, “since you seem anxious to have"
55 "them.”"
55 ""
55 "“Oh, yes; I am anxious,” returned the Scarecrow. “It is such an"
55 "uncomfortable feeling to know one is a fool.”"
55 ""
55 "“Well,” said the girl, “let us go.” And she handed the basket to the"
55 "Scarecrow."
55 ""
55 "There were no fences at all by the roadside now, and the land was rough"
55 "and untilled. Toward evening they came to a great forest, where the"
55 "trees grew so big and close together that their branches met over the"
55 "road of yellow brick. It was almost dark under the trees, for the"
55 "branches shut out the daylight; but the travelers did not stop, and"
55 "went on into the forest."
55 ""
55 "“If this road goes in, it must come out,” said the Scarecrow, “and as"
55 "the Emerald City is at the other end of the road, we must go wherever"
55 "it leads us.”"
55 ""
55 "“Anyone would know that,” said Dorothy."
55 ""
55 "“Certainly; that is why I know it,” returned the Scarecrow. “If it"
55 "required brains to figure it out, I never should have said it.”"
55 ""
55 "After an hour or so the light faded away, and they found themselves"
55 "stumbling along in the darkness. Dorothy could not see at all, but Toto"
55 "could, for some dogs see very well in the dark; and the Scarecrow"
55 "declared he could see as well as by day. So she took hold of his arm"
55 "and managed to get along fairly well."
55 ""
55 "“If you see any house, or any place where we can pass the night,” she"
55 "said, “you must tell me; for it is very uncomfortable walking in the"
55 "dark.”"
55 ""
55 "Soon after the Scarecrow stopped."
55 ""
55 "“I see a little cottage at the right of us,” he said, “built of logs"
55 "and branches. Shall we go there?”"
55 ""
55 "“Yes, indeed,” answered the child. “I am all tired out.”"
55 ""
55 "So the Scarecrow led her through the trees until they reached the"
55 "cottage, and Dorothy entered and found a bed of dried leaves in one"
55 "corner. She lay down at once, and with Toto beside her soon fell into a"
55 "sound sleep. The Scarecrow, who was never tired, stood up in another"
55 "corner and waited patiently until morning came."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter V"
55 "The Rescue of the Tin Woodman>"
55 ""
55 ""
55 "When Dorothy awoke the sun was shining through the trees and Toto had"
55 "long been out chasing birds around him and squirrels. She sat up and"
55 "looked around her. There was the Scarecrow, still standing patiently in"
55 "his corner, waiting for her."
55 ""
55 "“We must go and search for water,” she said to him."
55 ""
55 "“Why do you want water?” he asked."
55 ""
55 "“To wash my face clean after the dust of the road, and to drink, so the"
55 "dry bread will not stick in my throat.”"
55 ""
55 "“It must be inconvenient to be made of flesh,” said the Scarecrow"
55 "thoughtfully, “for you must sleep, and eat and drink. However, you have"
55 "brains, and it is worth a lot of bother to be able to think properly.”"
55 ""
55 "They left the cottage and walked through the trees until they found a"
55 "little spring of clear water, where Dorothy drank and bathed and ate"
55 "her breakfast. She saw there was not much bread left in the basket, and"
55 "the girl was thankful the Scarecrow did not have to eat anything, for"
55 "there was scarcely enough for herself and Toto for the day."
55 ""
55 "When she had finished her meal, and was about to go back to the road of"
55 "yellow brick, she was startled to hear a deep groan near by."
55 ""
55 "“What was that?” she asked timidly."
55 ""
55 "“I cannot imagine,” replied the Scarecrow; “but we can go and see.”"
55 ""
55 "Just then another groan reached their ears, and the sound seemed to"
55 "come from behind them. They turned and walked through the forest a few"
55 "steps, when Dorothy discovered something shining in a ray of sunshine"
55 "that fell between the trees. She ran to the place and then stopped"
55 "short, with a little cry of surprise."
55 ""
55 "One of the big trees had been partly chopped through, and standing"
55 "beside it, with an uplifted axe in his hands, was a man made entirely"
55 "of tin. His head and arms and legs were jointed upon his body, but he"
55 "stood perfectly motionless, as if he could not stir at all."
55 ""
55 "Dorothy looked at him in amazement, and so did the Scarecrow, while"
55 "Toto barked sharply and made a snap at the tin legs, which hurt his"
55 "teeth."
55 ""
55 "“Did you groan?” asked Dorothy."
55 ""
55 "“Yes,” answered the tin man, “I did. I’ve been groaning for more than a"
55 "year, and no one has ever heard me before or come to help me.”"
55 ""
55 "“What can I do for you?” she inquired softly, for she was moved by the"
55 "sad voice in which the man spoke."
55 ""
55 "“Get an oil-can and oil my joints,” he answered. “They are rusted so"
55 "badly that I cannot move them at all; if I am well oiled I shall soon"
55 "be all right again. You will find an oil-can on a shelf in my cottage.”"
55 ""
55 "Dorothy at once ran back to the cottage and found the oil-can, and then"
55 "she returned and asked anxiously, “Where are your joints?”"
55 ""
55 "“Oil my neck, first,” replied the Tin Woodman. So she oiled it, and as"
55 "it was quite badly rusted the Scarecrow took hold of the tin head and"
55 "moved it gently from side to side until it worked freely, and then the"
55 "man could turn it himself."
55 ""
55 "“Now oil the joints in my arms,” he said. And Dorothy oiled them and"
55 "the Scarecrow bent them carefully until they were quite free from rust"
55 "and as good as new."
55 ""
55 "The Tin Woodman gave a sigh of satisfaction and lowered his axe, which"
55 "he leaned against the tree."
55 ""
55 "“This is a great comfort,” he said. “I have been holding that axe in"
55 "the air ever since I rusted, and I’m glad to be able to put it down at"
55 "last. Now, if you will oil the joints of my legs, I shall be all right"
55 "once more.”"
55 ""
55 "So they oiled his legs until he could move them freely; and he thanked"
55 "them again and again for his release, for he seemed a very polite"
55 "creature, and very grateful."
55 ""
55 "“I might have stood there always if you had not come along,” he said;"
55 "“so you have certainly saved my life. How did you happen to be here?”"
55 ""
55 "“We are on our way to the Emerald City to see the Great Oz,” she"
55 "answered, “and we stopped at your cottage to pass the night.”"
55 ""
55 "“Why do you wish to see Oz?” he asked."
55 ""
55 "“I want him to send me back to Kansas, and the Scarecrow wants him to"
55 "put a few brains into his head,” she replied."
55 ""
55 "The Tin Woodman appeared to think deeply for a moment. Then he said:"
55 ""
55 "“Do you suppose Oz could give me a heart?”"
55 ""
55 "“Why, I guess so,” Dorothy answered. “It would be as easy as to give"
55 "the Scarecrow brains.”"
55 ""
55 "“True,” the Tin Woodman returned. “So, if you will allow me to join"
55 "your party, I will also go to the Emerald City and ask Oz to help me.”"
55 ""
55 "“Come along,” said the Scarecrow heartily, and Dorothy added that she"
55 "would be pleased to have his company. So the Tin Woodman shouldered his"
55 "axe and they all passed through the forest until they came to the road"
55 "that was paved with yellow brick."
55 ""
55 "The Tin Woodman had asked Dorothy to put the oil-can in her basket."
55 "“For,” he said, “if I should get caught in the rain, and rust again, I"
55 "would need the oil-can badly.”"
55 ""
55 "It was a bit of good luck to have their new comrade join the party, for"
55 "soon after they had begun their journey again they came to a place"
55 "where the trees and branches grew so thick over the road that the"
55 "travelers could not pass. But the Tin Woodman set to work with his axe"
55 "and chopped so well that soon he cleared a passage for the entire"
55 "party."
55 ""
55 "Dorothy was thinking so earnestly as they walked along that she did not"
55 "notice when the Scarecrow stumbled into a hole and rolled over to the"
55 "side of the road. Indeed he was obliged to call to her to help him up"
